"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0465009620131019,5,96,1,133,72,"PUNT",2,764,0,"TOUCHDOWN",15,72,269,1
0465009620131019,6,465,2,760,82,"KICKOFF",2,726,0,"TOUCHDOWN",2,82,34,0
0465009620131019,7,96,2,716,68,"KICKOFF",2,620,0,"TOUCHDOWN",6,68,96,0
0465009620131019,8,465,2,612,58,"KICKOFF",2,402,31,"MISSED FIELD GOAL",8,27,210,0
0465009620131019,9,96,2,402,69,"MISSED FIELD GOAL",2,312,31,"MISSED FIELD GOAL",5,38,90,0
0465009620131019,10,465,2,312,68,"MISSED FIELD GOAL",2,235,59,"DOWNS",4,9,77,0
0465009620131019,11,96,2,235,41,"DOWNS",2,213,41,"INTERCEPTION",1,0,22,0
0465009620131019,12,465,2,213,60,"INTERCEPTION",2,67,0,"TOUCHDOWN",9,60,146,1
0465009620131019,13,96,2,61,79,"KICKOFF",2,0,12,"END OF HALF",8,67,61,1
0465009620131019,14,465,3,894,45,"KICKOFF",3,836,44,"PUNT",3,1,58,0
0465009620131019,15,96,3,836,84,"PUNT",3,597,0,"TOUCHDOWN",11,84,239,0
0465009620131019,16,465,3,589,62,"KICKOFF",3,407,38,"DOWNS",10,24,182,0
0465009620131019,17,96,3,407,62,"DOWNS",3,180,19,"FIELD GOAL",9,43,227,1
0465009620131019,18,465,3,174,81,"KICKOFF",4,812,30,"DOWNS",14,51,262,0
0465009620131019,19,96,4,812,70,"DOWNS",4,685,77,"PUNT",3,-7,127,0
0465009620131019,20,465,4,685,64,"PUNT",4,582,51,"PUNT",4,13,103,0
0465009620131019,21,96,4,582,83,"PUNT",4,281,29,"DOWNS",12,54,301,0
0465009620131019,22,465,4,281,71,"DOWNS",4,239,84,"PUNT",3,-13,42,0
0465009620131019,23,96,4,239,55,"PUNT",4,0,12,"END OF HALF",8,43,239,1
0528010720131019,1,107,1,900,86,"KICKOFF",1,755,57,"PUNT",5,29,145,0
0528010720131019,2,528,1,755,92,"PUNT",1,640,75,"PUNT",4,17,115,0
0528010720131019,3,107,1,640,74,"PUNT",1,588,51,"PUNT",4,23,52,0
0528010720131019,4,528,1,588,91,"PUNT",1,473,0,"TOUCHDOWN",8,91,115,1
0528010720131019,5,107,1,465,72,"KICKOFF",1,392,4,"FIELD GOAL",6,68,73,1
0528010720131019,6,528,1,385,70,"KICKOFF",1,343,66,"PUNT",3,4,42,0
0528010720131019,7,107,1,343,84,"PUNT",1,275,80,"INTERCEPTION",3,4,68,0
0528010720131019,8,528,1,275,34,"INTERCEPTION",1,114,14,"MISSED FIELD GOAL",7,20,161,1
0528010720131019,9,107,1,114,80,"MISSED FIELD GOAL",1,62,85,"FUMBLE",3,-5,52,0
0528010720131019,10,528,1,62,15,"FUMBLE",1,9,0,"TOUCHDOWN",3,15,53,1
0528010720131019,11,107,1,2,66,"KICKOFF",2,727,28,"MISSED FIELD GOAL",9,38,175,0
0528010720131019,12,528,2,727,72,"MISSED FIELD GOAL",2,512,0,"TOUCHDOWN",7,72,215,1
0528010720131019,13,107,2,508,78,"KICKOFF",2,369,29,"DOWNS",7,49,139,0
0528010720131019,14,528,2,369,71,"DOWNS",2,224,0,"TOUCHDOWN",6,71,145,0
0528010720131019,15,107,2,219,80,"KICKOFF",2,93,58,"PUNT",6,22,126,0
0528010720131019,16,528,2,93,78,"PUNT",2,24,0,"FUMBLE",5,78,69,0
0528010720131019,17,107,2,24,81,"FUMBLE",2,0,72,"END OF HALF",2,9,24,0
0528010720131019,18,528,3,900,75,"KICKOFF",3,642,0,"TOUCHDOWN",8,75,258,0
0528010720131019,19,107,3,635,73,"KICKOFF",3,627,83,"FUMBLE",1,-10,8,0
0528010720131019,20,528,3,627,17,"FUMBLE",3,501,42,"PUNT",3,-25,126,1
0528010720131019,21,107,3,501,88,"PUNT",3,219,0,"TOUCHDOWN",15,88,282,1
0528010720131019,22,528,3,219,65,"KICKOFF",3,61,0,"TOUCHDOWN",6,65,158,1
0528010720131019,23,107,3,50,39,"KICKOFF",4,813,19,"DOWNS",7,20,137,1
0528010720131019,24,528,4,813,81,"DOWNS",4,566,0,"TOUCHDOWN",11,81,247,1
0528010720131019,25,107,4,561,60,"KICKOFF",4,508,74,"INTERCEPTION",3,-14,53,0
0528010720131019,26,528,4,508,46,"INTERCEPTION",4,435,35,"FUMBLE",3,11,73,0
0528010720131019,27,107,4,435,65,"FUMBLE",4,224,0,"TOUCHDOWN",11,65,211,1
0528010720131019,28,528,4,224,76,"KICKOFF",4,0,41,"END OF HALF",5,35,224,0
0503012920131019,1,503,1,900,65,"KICKOFF",1,709,34,"PUNT",7,31,191,0
0503012920131019,2,129,1,709,89,"PUNT",1,562,55,"PUNT",6,34,147,0
0503012920131019,3,503,1,562,80,"PUNT",1,475,75,"PUNT",3,5,87,0
0503012920131019,4,129,1,475,60,"PUNT",1,365,0,"TOUCHDOWN",4,60,110,1
0503012920131019,5,503,1,365,75,"KICKOFF",1,125,0,"TOUCHDOWN",12,75,240,1
0503012920131019,6,129,1,125,65,"KICKOFF",1,13,0,"TOUCHDOWN",5,65,112,0
0503012920131019,7,503,1,13,73,"KICKOFF",2,841,55,"PUNT",4,18,72,0
0503012920131019,8,129,2,841,87,"PUNT",2,761,85,"PUNT",4,2,80,0
0503012920131019,9,503,2,761,47,"PUNT",2,631,15,"DOWNS",6,32,130,1
0503012920131019,10,129,2,631,85,"DOWNS",2,556,75,"INTERCEPTION",3,10,75,0
0503012920131019,11,503,2,556,26,"INTERCEPTION",2,491,0,"TOUCHDOWN",5,26,65,1
0503012920131019,12,129,2,491,75,"KICKOFF",2,298,13,"FUMBLE",8,62,193,0
0503012920131019,13,503,2,298,87,"FUMBLE",2,53,15,"INTERCEPTION",13,72,245,1
0503012920131019,14,129,2,53,89,"INTERCEPTION",2,0,83,"END OF HALF",2,6,53,0
0503012920131019,15,129,3,900,65,"KICKOFF",3,878,65,"PUNT",3,0,22,0
0503012920131019,16,503,3,878,80,"PUNT",3,661,17,"FIELD GOAL",9,63,217,1
0503012920131019,17,129,3,661,75,"KICKOFF",3,468,55,"PUNT",5,20,193,0
0503012920131019,18,503,3,468,85,"PUNT",3,202,0,"TOUCHDOWN",11,85,266,1
0503012920131019,19,129,3,202,66,"KICKOFF",4,890,21,"FIELD GOAL",9,45,212,1
0503012920131019,20,503,4,890,75,"KICKOFF",4,778,67,"PUNT",3,8,112,0
0503012920131019,21,129,4,778,75,"PUNT",4,483,57,"PUNT",8,18,295,0
0503012920131019,22,503,4,483,77,"PUNT",4,371,0,"TOUCHDOWN",6,77,112,1
0503012920131019,23,129,4,371,75,"KICKOFF",4,311,73,"PUNT",3,2,60,0
0503012920131019,24,503,4,311,89,"PUNT",4,92,0,"TOUCHDOWN",7,89,219,1
0503012920131019,25,129,4,92,75,"KICKOFF",4,0,63,"END OF HALF",3,12,92,0
0164014020131019,1,140,1,900,76,"KICKOFF",1,740,0,"TOUCHDOWN",6,76,160,1
0164014020131019,2,164,1,734,80,"KICKOFF",1,502,51,"PUNT",8,29,232,0
0164014020131019,3,140,1,502,82,"PUNT",1,378,63,"PUNT",7,19,124,0
0164014020131019,4,164,1,378,57,"PUNT",1,42,9,"FIELD GOAL",13,48,336,1
0164014020131019,5,140,1,36,69,"KICKOFF",2,757,45,"PUNT",7,24,179,0
0164014020131019,6,164,2,757,99,"PUNT",2,639,90,"PUNT",3,9,118,0
0164014020131019,7,140,2,639,41,"PUNT",2,630,0,"TOUCHDOWN",1,41,9,0
0164014020131019,8,164,2,624,81,"KICKOFF",2,390,31,"MISSED FIELD GOAL",8,50,234,0
0164014020131019,9,140,2,390,69,"MISSED FIELD GOAL",2,248,14,"MISSED FIELD GOAL",8,55,142,1
0164014020131019,10,164,2,248,80,"MISSED FIELD GOAL",2,145,60,"INTERCEPTION",4,20,103,0
0164014020131019,11,140,2,145,2,"INTERCEPTION",2,91,0,"TOUCHDOWN",2,2,54,1
0164014020131019,12,164,2,91,75,"KICKOFF",2,44,80,"PUNT",3,-5,47,0
0164014020131019,13,140,2,44,55,"PUNT",2,17,0,"TOUCHDOWN",3,55,27,0
0164014020131019,14,164,2,13,78,"KICKOFF",2,0,81,"END OF HALF",1,-3,13,0
0164014020131019,15,164,3,896,83,"KICKOFF",3,810,80,"PUNT",3,3,86,0
0164014020131019,16,140,3,810,69,"PUNT",3,566,0,"TOUCHDOWN",10,69,244,0
0164014020131019,17,164,3,559,73,"KICKOFF",3,424,0,"TOUCHDOWN",6,73,135,1
0164014020131019,18,140,3,417,73,"KICKOFF",3,341,72,"INTERCEPTION",3,1,76,0
0164014020131019,19,164,3,341,19,"INTERCEPTION",3,244,25,"INTERCEPTION",3,-6,97,1
0164014020131019,20,164,3,244,80,"FUMBLE",3,218,80,"PUNT",3,0,26,0
0164014020131019,21,140,3,218,61,"PUNT",3,110,55,"PUNT",3,6,108,0
0164014020131019,22,164,3,110,80,"PUNT",4,779,8,"DOWNS",10,72,231,1
0164014020131019,23,140,4,779,92,"DOWNS",4,604,0,"TOUCHDOWN",6,92,175,0
0164014020131019,24,164,4,594,82,"KICKOFF",4,456,29,"INTERCEPTION",8,53,138,0
0164014020131019,25,140,4,456,80,"INTERCEPTION",4,379,60,"FUMBLE",3,20,77,0
0164014020131019,26,140,4,372,71,"KICKOFF",4,64,12,"DOWNS",10,59,308,1
0164014020131019,27,164,4,64,88,"DOWNS",4,0,59,"END OF HALF",4,29,64,0
0234014720131019,1,147,1,900,75,"KICKOFF",1,892,66,"FUMBLE",1,9,8,0
0234014720131019,2,234,1,892,34,"FUMBLE",1,818,0,"TOUCHDOWN",3,34,74,0
0234014720131019,3,147,1,811,67,"KICKOFF",1,717,49,"PUNT",5,18,94,0
0234014720131019,4,234,1,717,88,"PUNT",1,258,11,"FIELD GOAL",16,77,459,1
0234014720131019,5,147,1,258,74,"KICKOFF",1,187,63,"FUMBLE",5,11,71,0
0234014720131019,6,147,1,187,65,"KICKOFF",1,51,0,"TOUCHDOWN",12,65,136,1
0234014720131019,7,234,1,46,65,"KICKOFF",2,867,34,"INTERCEPTION",4,31,79,0
0234014720131019,8,147,2,867,42,"INTERCEPTION",2,716,35,"PUNT",5,7,151,0
0234014720131019,9,234,2,716,87,"PUNT",2,599,87,"PUNT",3,0,117,0
0234014720131019,10,147,2,599,51,"PUNT",2,527,45,"PUNT",6,6,72,0
0234014720131019,11,234,2,527,95,"PUNT",2,428,0,"TOUCHDOWN",4,95,99,0
0234014720131019,12,147,2,428,71,"KICKOFF",2,316,25,"INTERCEPTION",6,46,112,0
0234014720131019,13,234,2,316,78,"INTERCEPTION",2,3,6,"FIELD GOAL",14,72,313,1
0234014720131019,14,234,3,893,42,"KICKOFF",3,813,0,"TOUCHDOWN",6,42,80,1
0234014720131019,15,147,3,809,86,"KICKOFF",3,673,59,"PUNT",7,27,136,0
0234014720131019,16,234,3,673,70,"PUNT",3,471,65,"PUNT",5,5,202,0
0234014720131019,17,147,3,471,40,"PUNT",3,433,34,"INTERCEPTION",4,6,38,0
0234014720131019,18,234,3,433,66,"INTERCEPTION",3,244,0,"TOUCHDOWN",8,66,189,1
0234014720131019,19,147,3,239,81,"KICKOFF",3,82,65,"PUNT",7,16,157,0
0234014720131019,20,234,3,82,57,"PUNT",4,737,0,"TOUCHDOWN",7,57,245,1
0234014720131019,21,147,4,737,75,"KICKOFF",4,520,1,"DOWNS",13,74,217,1
0234014720131019,22,234,4,520,99,"DOWNS",4,281,2,"FIELD GOAL",6,97,239,1
0234014720131019,23,147,4,276,71,"KICKOFF",4,13,0,"TOUCHDOWN",16,71,263,1
0234014720131019,24,234,4,9,72,"KICKOFF",4,0,71,"END OF HALF",1,1,9,0
0048015720131019,1,157,1,900,65,"KICKOFF",1,772,0,"TOUCHDOWN",6,65,128,0
0048015720131019,2,48,1,772,75,"KICKOFF",1,678,72,"PUNT",3,3,94,0
0048015720131019,3,157,1,678,61,"PUNT",1,580,56,"PUNT",4,5,98,0
0048015720131019,4,48,1,580,85,"PUNT",2,890,16,"FIELD GOAL",16,69,590,1
0048015720131019,5,157,2,890,75,"KICKOFF",2,743,56,"PUNT",4,19,147,0
0048015720131019,6,48,2,743,79,"PUNT",2,733,88,"FUMBLE",1,-9,10,0
0048015720131019,7,157,2,733,12,"FUMBLE",2,701,0,"TOUCHDOWN",2,12,32,1
0048015720131019,8,48,2,701,75,"KICKOFF",2,634,75,"PUNT",3,0,67,0
0048015720131019,9,157,2,634,68,"PUNT",2,556,0,"TOUCHDOWN",3,68,78,0
0048015720131019,10,48,2,551,87,"KICKOFF",2,6,0,"TOUCHDOWN",15,87,545,1
0048015720131019,11,48,3,900,75,"KICKOFF",3,768,68,"PUNT",3,7,132,0
0048015720131019,12,157,3,768,64,"PUNT",3,431,0,"TOUCHDOWN",13,64,337,1
0048015720131019,13,48,3,431,75,"KICKOFF",3,251,53,"INTERCEPTION",5,22,180,0
0048015720131019,14,157,3,251,58,"INTERCEPTION",3,193,60,"PUNT",3,-2,58,0
0048015720131019,15,48,3,193,82,"PUNT",3,57,81,"PUNT",3,1,136,0
0048015720131019,16,157,3,57,48,"PUNT",4,887,41,"PUNT",3,7,70,0
0048015720131019,17,48,4,887,80,"PUNT",4,749,85,"PUNT",3,-5,138,0
0048015720131019,18,157,4,749,54,"PUNT",4,682,0,"TOUCHDOWN",4,54,67,0
0048015720131019,19,48,4,675,92,"KICKOFF",4,542,89,"PUNT",3,3,133,0
0048015720131019,20,157,4,542,82,"PUNT",4,369,0,"TOUCHDOWN",5,82,173,0
0048015720131019,21,48,4,369,75,"KICKOFF",4,199,62,"PUNT",5,13,170,0
0048015720131019,22,157,4,199,87,"PUNT",4,0,50,"END OF HALF",5,37,199,0
0664019620131019,1,196,1,900,73,"KICKOFF",1,640,0,"TOUCHDOWN",13,73,260,1
0664019620131019,2,664,1,640,57,"KICKOFF",1,552,20,"MISSED FIELD GOAL",5,37,88,1
0664019620131019,3,196,1,552,80,"MISSED FIELD GOAL",1,247,0,"TOUCHDOWN",13,80,305,1
0664019620131019,4,664,1,247,69,"KICKOFF",1,193,66,"PUNT",3,3,54,0
0664019620131019,5,196,1,193,77,"PUNT",1,93,28,"FUMBLE",7,49,100,1
0664019620131019,6,664,1,93,57,"FUMBLE",1,47,50,"DOWNS",4,7,46,0
0664019620131019,7,196,1,47,50,"DOWNS",2,662,0,"TOUCHDOWN",10,50,285,1
0664019620131019,8,664,2,662,80,"KICKOFF",2,512,48,"PUNT",6,32,150,0
0664019620131019,9,196,2,512,81,"PUNT",2,329,0,"TOUCHDOWN",9,81,183,1
0664019620131019,10,664,2,329,75,"KICKOFF",2,258,60,"INTERCEPTION",4,15,71,0
0664019620131019,11,196,2,258,24,"INTERCEPTION",2,108,10,"FIELD GOAL",7,14,150,1
0664019620131019,12,664,2,108,80,"KICKOFF",2,37,85,"PUNT",3,-5,71,0
0664019620131019,13,196,2,37,52,"PUNT",2,0,23,"MISSED FIELD GOAL",6,29,37,0
0664019620131019,14,664,3,900,75,"KICKOFF",3,703,62,"PUNT",7,13,197,0
0664019620131019,15,196,3,703,5,"PUNT",3,700,0,"TOUCHDOWN",1,5,3,1
0664019620131019,16,664,3,700,82,"KICKOFF",3,602,82,"PUNT",3,0,98,0
0664019620131019,17,196,3,602,30,"PUNT",3,492,0,"TOUCHDOWN",5,30,110,1
0664019620131019,18,664,3,492,88,"KICKOFF",3,416,88,"PUNT",3,0,76,0
0664019620131019,19,196,3,416,38,"PUNT",3,315,0,"TOUCHDOWN",5,38,101,1
0664019620131019,20,664,3,315,73,"KICKOFF",3,267,72,"FUMBLE",3,1,48,0
0664019620131019,21,196,3,267,28,"FUMBLE",3,94,1,"FIELD GOAL",7,27,173,1
0664019620131019,22,664,3,94,71,"KICKOFF",4,698,0,"TOUCHDOWN",11,71,296,1
0664019620131019,23,196,4,698,65,"KICKOFF",4,495,43,"PUNT",5,22,203,0
0664019620131019,24,664,4,495,80,"PUNT",4,437,75,"PUNT",3,5,58,0
0664019620131019,25,196,4,437,42,"PUNT",4,351,36,"DOWNS",4,6,86,0
0664019620131019,26,664,4,351,64,"DOWNS",4,138,0,"TOUCHDOWN",10,64,213,1
0664019620131019,27,196,4,138,75,"KICKOFF",4,0,77,"END OF HALF",3,-2,138,0
0519020420131019,1,519,1,880,63,"KICKOFF",1,751,0,"TOUCHDOWN",4,63,129,1
0519020420131019,2,204,1,745,75,"KICKOFF",1,704,70,"FUMBLE",2,5,41,0
0519020420131019,3,519,1,704,30,"FUMBLE",1,552,0,"TOUCHDOWN",6,30,152,1
0519020420131019,4,204,1,546,80,"KICKOFF",1,279,48,"PUNT",10,32,267,0
0519020420131019,5,519,1,279,8,"PUNT",1,274,0,"TOUCHDOWN",1,8,5,1
0519020420131019,6,204,1,269,84,"KICKOFF",1,73,57,"PUNT",7,27,196,0
0519020420131019,7,519,1,73,80,"PUNT",1,23,81,"PUNT",3,-1,50,0
0519020420131019,8,204,1,23,55,"PUNT",2,706,0,"TOUCHDOWN",8,55,217,1
0519020420131019,9,519,2,702,65,"KICKOFF",2,507,67,"PUNT",7,-2,195,0
0519020420131019,10,204,2,507,68,"PUNT",2,369,49,"PUNT",5,19,138,0
0519020420131019,11,519,2,369,93,"PUNT",2,126,10,"INTERCEPTION",10,83,243,1
0519020420131019,12,204,2,126,93,"INTERCEPTION",2,0,64,"END OF HALF",4,29,126,0
0519020420131019,13,519,3,897,72,"KICKOFF",3,710,35,"PUNT",7,37,187,0
0519020420131019,14,204,3,710,99,"PUNT",3,499,0,"TOUCHDOWN",7,99,211,0
0519020420131019,15,519,3,495,61,"KICKOFF",3,416,54,"PUNT",3,7,79,0
0519020420131019,16,204,3,416,81,"PUNT",3,309,4,"INTERCEPTION",5,77,107,1
0519020420131019,17,519,3,309,80,"INTERCEPTION",3,298,0,"TOUCHDOWN",1,80,11,0
0519020420131019,18,204,3,292,73,"KICKOFF",3,218,67,"PUNT",3,6,74,0
0519020420131019,19,519,3,218,42,"PUNT",3,122,0,"TOUCHDOWN",5,42,96,1
0519020420131019,20,204,3,115,80,"KICKOFF",3,38,63,"INTERCEPTION",3,17,77,0
0519020420131019,21,519,3,38,63,"INTERCEPTION",3,19,0,"TOUCHDOWN",2,63,19,0
0519020420131019,22,204,3,14,91,"KICKOFF",4,827,0,"TOUCHDOWN",5,91,87,1
0519020420131019,23,519,4,823,60,"KICKOFF",4,640,0,"TOUCHDOWN",8,60,183,1
0519020420131019,24,204,4,635,71,"KICKOFF",4,431,53,"DOWNS",7,18,204,0
0519020420131019,25,519,4,431,47,"DOWNS",4,114,0,"TOUCHDOWN",10,47,317,1
0519020420131019,26,204,4,109,80,"KICKOFF",4,0,76,"END OF HALF",3,4,109,0
0688025520131019,1,688,1,900,75,"KICKOFF",1,812,69,"PUNT",3,6,88,0
0688025520131019,2,255,1,812,51,"PUNT",1,718,30,"INTERCEPTION",4,21,94,0
0688025520131019,3,688,1,718,94,"INTERCEPTION",1,527,54,"PUNT",8,40,191,0
0688025520131019,4,255,1,527,24,"PUNT",1,436,0,"TOUCHDOWN",4,24,91,1
0688025520131019,5,688,1,427,51,"KICKOFF",1,289,40,"INTERCEPTION",5,11,138,0
0688025520131019,6,255,1,289,71,"INTERCEPTION",1,46,0,"TOUCHDOWN",9,71,243,1
0688025520131019,7,688,1,46,75,"KICKOFF",2,826,61,"PUNT",6,14,120,0
0688025520131019,8,255,2,826,82,"PUNT",2,395,0,"TOUCHDOWN",15,82,431,1
0688025520131019,9,688,2,389,79,"KICKOFF",2,308,75,"PUNT",3,4,81,0
0688025520131019,10,255,2,308,54,"PUNT",2,218,55,"PUNT",3,-1,90,0
0688025520131019,11,688,2,218,87,"PUNT",2,146,86,"FUMBLE",5,1,72,0
0688025520131019,12,255,2,146,7,"FUMBLE",2,54,0,"TOUCHDOWN",3,7,92,1
0688025520131019,13,688,2,54,75,"KICKOFF",2,0,66,"END OF HALF",2,9,54,0
0688025520131019,14,255,3,893,66,"KICKOFF",3,785,0,"TOUCHDOWN",4,66,108,0
0688025520131019,15,688,3,777,73,"KICKOFF",3,730,69,"INTERCEPTION",3,4,47,0
0688025520131019,16,255,3,730,44,"INTERCEPTION",3,625,0,"TOUCHDOWN",4,44,105,1
0688025520131019,17,688,3,618,88,"KICKOFF",3,465,45,"PUNT",7,43,153,0
0688025520131019,18,255,3,465,89,"PUNT",3,278,0,"TOUCHDOWN",6,89,187,0
0688025520131019,19,688,3,268,75,"KICKOFF",3,169,66,"PUNT",3,9,99,0
0688025520131019,20,255,3,169,71,"PUNT",3,32,73,"PUNT",3,-2,137,0
0688025520131019,21,688,3,32,81,"PUNT",4,862,73,"PUNT",3,8,70,0
0688025520131019,22,255,4,862,76,"PUNT",4,572,0,"TOUCHDOWN",10,76,290,1
0688025520131019,23,688,4,564,76,"KICKOFF",4,419,51,"PUNT",6,25,145,0
0688025520131019,24,255,4,419,80,"PUNT",4,35,53,"PUNT",9,27,384,0
0688025520131019,25,688,4,35,50,"PUNT",4,0,50,"END OF HALF",1,0,35,0
0077028820131019,1,288,1,900,61,"KICKOFF",1,884,61,"INTERCEPTION",1,0,16,0
0077028820131019,2,77,1,884,41,"INTERCEPTION",1,845,0,"TOUCHDOWN",3,41,39,1
0077028820131019,3,288,1,845,79,"KICKOFF",1,690,70,"PUNT",6,9,155,0
0077028820131019,4,77,1,690,91,"PUNT",1,603,23,"FIELD GOAL",9,68,87,1
0077028820131019,5,77,1,587,75,"KICKOFF",1,490,0,"TOUCHDOWN",7,75,97,1
0077028820131019,6,288,1,490,75,"KICKOFF",1,422,0,"TOUCHDOWN",3,75,68,0
0077028820131019,7,77,1,422,75,"KICKOFF",1,357,68,"INTERCEPTION",3,7,65,0
0077028820131019,8,77,1,357,75,"KICKOFF",1,193,0,"TOUCHDOWN",9,75,164,1
0077028820131019,9,288,1,193,80,"KICKOFF",1,154,81,"INTERCEPTION",2,-1,39,0
0077028820131019,10,77,1,154,23,"INTERCEPTION",1,39,4,"INTERCEPTION",7,19,115,1
0077028820131019,11,288,1,39,80,"INTERCEPTION",2,892,78,"PUNT",3,2,47,0
0077028820131019,12,77,2,892,68,"PUNT",2,835,61,"PUNT",3,7,57,0
0077028820131019,13,288,2,835,73,"PUNT",2,671,12,"FIELD GOAL",10,61,164,1
0077028820131019,14,77,2,671,75,"KICKOFF",2,629,72,"PUNT",3,3,42,0
0077028820131019,15,288,2,629,52,"PUNT",2,578,0,"TOUCHDOWN",3,52,51,1
0077028820131019,16,77,2,578,80,"KICKOFF",2,454,63,"PUNT",5,17,124,0
0077028820131019,17,288,2,454,75,"PUNT",2,395,73,"PUNT",3,2,59,0
0077028820131019,18,77,2,395,76,"PUNT",2,237,0,"TOUCHDOWN",10,76,158,1
0077028820131019,19,288,2,237,75,"KICKOFF",2,91,0,"TOUCHDOWN",9,75,146,0
0077028820131019,20,77,2,91,75,"KICKOFF",2,0,2,"FIELD GOAL",8,73,91,1
0077028820131019,21,77,3,900,53,"KICKOFF",3,784,34,"DOWNS",6,19,116,0
0077028820131019,22,288,3,784,66,"DOWNS",3,690,28,"MISSED FIELD GOAL",6,38,94,0
0077028820131019,23,77,3,690,72,"MISSED FIELD GOAL",3,610,68,"INTERCEPTION",4,4,80,0
0077028820131019,24,288,3,610,79,"INTERCEPTION",3,492,71,"PUNT",3,8,118,0
0077028820131019,25,77,3,492,90,"PUNT",3,283,68,"PUNT",10,22,209,0
0077028820131019,26,288,3,283,72,"PUNT",3,133,44,"PUNT",7,28,150,0
0077028820131019,27,77,3,133,91,"PUNT",3,78,100,"SAFETY",3,-9,55,0
0077028820131019,28,288,3,72,67,"KICKOFF",3,14,59,"PUNT",3,8,58,0
0077028820131019,29,77,3,14,97,"PUNT",4,777,0,"TOUCHDOWN",10,97,137,0
0077028820131019,30,288,4,777,83,"KICKOFF",4,673,23,"MISSED FIELD GOAL",6,60,104,1
0077028820131019,31,77,4,673,77,"MISSED FIELD GOAL",4,573,75,"PUNT",3,2,100,0
0077028820131019,32,288,4,573,87,"PUNT",4,480,68,"PUNT",4,19,93,0
0077028820131019,33,77,4,480,67,"PUNT",4,396,69,"PUNT",3,-2,84,0
0077028820131019,34,288,4,396,84,"PUNT",4,320,0,"TOUCHDOWN",8,84,76,1
0077028820131019,35,77,4,320,75,"KICKOFF",4,206,50,"PUNT",6,25,114,0
0077028820131019,36,288,4,206,90,"PUNT",4,110,96,"PUNT",3,-6,96,0
0077028820131019,37,77,4,110,48,"PUNT",4,68,0,"TOUCHDOWN",3,48,42,1
0077028820131019,38,288,4,68,75,"KICKOFF",4,61,75,"INTERCEPTION",1,0,7,0
0077028820131019,39,77,4,61,50,"INTERCEPTION",4,0,27,"END OF HALF",5,23,61,0
0796030120131019,1,301,1,900,81,"KICKOFF",1,784,84,"PUNT",5,-3,116,0
0796030120131019,2,796,1,784,53,"PUNT",1,633,0,"TOUCHDOWN",5,53,151,1
0796030120131019,3,301,1,633,80,"KICKOFF",1,547,72,"PUNT",3,8,86,0
0796030120131019,4,796,1,547,62,"PUNT",1,363,0,"TOUCHDOWN",6,62,184,0
0796030120131019,5,301,1,363,79,"KICKOFF",1,351,92,"FUMBLE",1,-13,12,0
0796030120131019,6,796,1,351,8,"FUMBLE",1,303,0,"TOUCHDOWN",3,8,48,1
0796030120131019,7,301,1,303,78,"KICKOFF",1,188,81,"PUNT",3,-3,115,0
0796030120131019,8,796,1,188,44,"PUNT",1,129,40,"PUNT",3,4,59,0
0796030120131019,9,301,1,129,80,"PUNT",2,645,13,"FIELD GOAL",14,67,384,1
0796030120131019,10,796,2,645,75,"KICKOFF",2,516,76,"PUNT",3,-1,129,0
0796030120131019,11,301,2,516,57,"PUNT",2,398,0,"TOUCHDOWN",4,57,118,1
0796030120131019,12,796,2,398,75,"KICKOFF",2,115,0,"TOUCHDOWN",11,75,283,1
0796030120131019,13,301,2,115,65,"KICKOFF",2,45,0,"TOUCHDOWN",5,65,70,1
0796030120131019,14,796,2,45,87,"KICKOFF",2,0,89,"END OF HALF",1,-2,45,0
0796030120131019,15,796,3,900,75,"KICKOFF",3,595,0,"TOUCHDOWN",9,75,305,1
0796030120131019,16,301,3,595,88,"KICKOFF",3,498,79,"PUNT",3,9,97,0
0796030120131019,17,796,3,498,56,"PUNT",3,358,0,"TOUCHDOWN",5,56,140,1
0796030120131019,18,301,3,358,75,"KICKOFF",3,18,1,"DOWNS",15,74,340,1
0796030120131019,19,796,3,18,99,"DOWNS",4,773,83,"PUNT",5,16,145,0
0796030120131019,20,301,4,773,53,"PUNT",4,698,0,"TOUCHDOWN",5,53,75,1
0796030120131019,21,796,4,698,46,"KICKOFF",4,512,0,"TOUCHDOWN",6,46,186,1
0796030120131019,22,301,4,512,78,"KICKOFF",4,479,61,"FUMBLE",2,17,33,0
0796030120131019,23,796,4,479,39,"FUMBLE",4,140,0,"TOUCHDOWN",9,39,339,1
0796030120131019,24,301,4,140,78,"KICKOFF",4,44,0,"TOUCHDOWN",7,78,96,0
0796030120131019,25,796,4,44,47,"KICKOFF",4,0,20,"END OF HALF",2,27,44,0
0522032820131019,1,522,1,900,75,"KICKOFF",1,787,57,"PUNT",4,18,113,0
0522032820131019,2,328,1,787,70,"PUNT",1,503,0,"TOUCHDOWN",10,70,284,1
0522032820131019,3,522,1,503,75,"KICKOFF",1,446,70,"PUNT",3,5,57,0
0522032820131019,4,328,1,446,71,"PUNT",1,205,37,"PUNT",9,34,241,0
0522032820131019,5,522,1,205,93,"PUNT",1,114,32,"FUMBLE",5,61,91,0
0522032820131019,6,328,1,114,68,"FUMBLE",2,889,0,"TOUCHDOWN",5,68,125,1
